"ID","NAME","TYPE","ADDRESS","LATITUDE","LONGITUDE"
"10519940","SCARLETT HEIGHTS E.A. BREAKFAST PROGRAM","Student Nutrition Site","15 TREHORNE DR","43.68965","-79.53131"
"10356237","SCARLETT HEIGHTS RETIREMENT RESIDENCE","Retirement Homes(Licensed)","4005 EGLINTON AVE W","43.68268","-79.51974"
"10229586","SCARLETT WOODS GOLF COURSE","Restaurant","1000 JANE ST","43.68361","-79.50007"
"10239759","SCFC","Cafeteria - Private Access","969 EASTERN AVE, Unit-23013","43.66193","-79.32258"
"10640017","SCHC - Adult Day Program","Hospitals & Health Facilities","629 MARKHAM RD","43.76069","-79.22392"
"9013602","SCHEFFLER'S DELI & CHEESE","Food Store (Convenience/Variety)","91 FRONT ST E","43.64908","-79.37213"
"10528914","SCHNITZEL QUEEN","Restaurant","211 QUEEN ST E","43.65422","-79.37045"
"10334117","SCHOOL","Restaurant","70 FRASER AVE","43.63788","-79.42436"
"9054970","SCHUEY'S BAR & GRILL","Restaurant","1130 MARTIN GROVE RD","43.70094","-79.57565"
"9386757","SCHULICH EXECUTIVE LEARNING CENTRE","Restaurant","56 FINE ARTS RD","43.77288","-79.49817"
"10528649","SCHULICH MARKET CAFE","Food Take Out","56 FINE ARTS RD","43.77288","-79.49817"
"10488755","SCICAN","Cafeteria - Private Access","1440 DON MILLS RD, Flr-2nd","43.75074","-79.34751"
"9423917","SCOLLARD VARIETY & DELI","Restaurant","105 SCOLLARD ST","43.67164","-79.39204"
"10640852","SCOOPS - MAIN CART","Food Take Out","1 CENTRE ISLAND PK","43.61522","-79.37728"
"10671148","SCORE ON KING","Restaurant","107 KING ST E","43.64995","-79.37418"
"10555691","SCOTIA BANK CONFERENCE CENTRE","Food Caterer","40 KING ST W","43.64869","-79.38023"
"10571098","SCOTIA BANK WYNFORD","Private Club","90 WYNFORD DR","43.72781","-79.333"
"9015499","SCOTIA CLUB","Restaurant","40 BAY ST","43.64407","-79.37843"
"10503670","SCOTIA PLAZA EXECUTIVE DINING ROOM - 63RD FLR","Food Caterer","40 KING ST W","43.64869","-79.38023"
"9016329","SCOTIABANK ARENA   P-308 - TIM HORTONS","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9010271","SCOTIABANK ARENA   STAND # 18 - HOT STOVE CARVE","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9000378","SCOTIABANK ARENA   STAND # 2 - TIM HORTONS","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9012261","SCOTIABANK ARENA   STAND #11 - U.M. TRATTORIA (PIZZA PIZZA)","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9016889","SCOTIABANK ARENA   STAND #16 - FOOD JUNCTION","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9000375","SCOTIABANK ARENA   STAND #4 - PIZZA PIZZA","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9000377","SCOTIABANK ARENA  FOOD JUNCTION - #5","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9030619","SCOTIABANK ARENA  P-103 MACCHEESY'S","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9016332","SCOTIABANK ARENA  P-111 - TIM HORTONS","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9007145","SCOTIABANK ARENA  P-321 - PIZZA PIZZA","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9021007","SCOTIABANK ARENA  P-322 - SULLY'S","Food Take Out","40 BAY ST, Unit-322","43.64407","-79.37843"
"9015942","SCOTIABANK ARENA  STAND # 17 - Beer Hall","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9010269","SCOTIABANK ARENA  STAND #3 - TACO DEL NORTE","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9010470","SCOTIABANK ARENA  STAND#13 - FOOD JUNCTION","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9016890","SCOTIABANK ARENA  STAND#14 -  PIZZA PIZZA","Food Take Out","40 BAY ST","43.64407","-79.37843"
"9003477","SCOTIABANK ARENA  STAND#15 - SORTA SHAWARMA","Food Take Out","40 BAY ST","43.64407","-79.37843"
"10666877","SCOTIABANK-GALLERY B","Cafeteria - Private Access","40 BAY ST","43.64407","-79.37843"
"10666887","SCOTIABANK-GALLERY D","Cafeteria - Private Access","40 BAY ST","43.64407","-79.37843"
"9013622","SCOTLAND YARD","Restaurant","56 THE ESPLANADE, Unit-4","43.6469","-79.37406"
"10581579","SCOTTHILL CARIBBEAN CUISINE","Restaurant","1943 AVENUE RD","43.73406","-79.41935"
"9056473","SCOTTY'S VARIETY STORE","Food Store (Convenience/Variety)","1580 BLOOR ST W","43.65609","-79.4542"
"10692250","SCRATCH KITCHEN","Commissary","73 FRONT ST E, Unit-A","43.64862","-79.37296"
"10587670","SCRUFFY MURPHY'S IRISH PUB","Restaurant","180 EGLINTON AVE E","43.70806","-79.39306"
"10675413","SCRUFFY MURPHY'S IRISH PUB","Restaurant","225 THE EAST MALL","43.63163","-79.55247"
"10577120","SCRUMDELICIOUS","Restaurant","2408 DANFORTH AVE","43.68772","-79.30517"
"9020672","SEA KING FISH STORE","Fish Shop","189 BALDWIN ST","43.65472","-79.40125"
"9021148","SEA TREASURE INTERNATIONAL INC","Food Depot","605 MIDDLEFIELD RD, Unit-12","43.81422","-79.25827"
"9013666","SEA-HI FAMOUS CHINESE FOOD","Restaurant","3645 BATHURST ST, Unit-1","43.7337","-79.4328"
"9013663","SEAFIELD DAY NURSERY","Child Care - Food Preparation","100 YORK GATE BLVD, Unit-1","43.76214","-79.51994"
"9042956","SEAFRONT FISH MARKET","Fish Shop","91 FRONT ST E, Unit-30","43.64908","-79.37213"
"10396738","SEALOT TRADING LTD","Food Processing Plant","19 PASSMORE AVE, Unit-2","43.81848","-79.30406"
"10616655","SEAN'S TWISTED","Restaurant","1291A WILSON AVE","43.72366","-79.49382"
"9013669","SEAPORT MERCHANTS","Fish Shop","1101 VICTORIA PARK AVE","43.70849","-79.29551"
"10355925","SEAR CONVENIENCE STORE","Food Store (Convenience/Variety)","1350 DANFORTH RD, Unit-102","43.74427","-79.24597"
"10306875","SEARA BAKERY","Bakery","2277 KEELE ST","43.70278","-79.47647"
"10253793","SEARA BAKERY & PASTRY","Bakery","605 ROGERS RD, Unit-1","43.68162","-79.47451"
"9013676","SEASON PRODUCE INC.","Food Depot","71 CROCKFORD BLVD","43.74105","-79.28864"
"10463235","SEASPRAY","Restaurant","629 KINGSTON RD","43.67864","-79.29822"
"9013680","SEATON BUTCHERS","Butcher Shop","236 QUEEN ST E","43.65478","-79.36871"
"9012892","SEATON HOUSE","Institutional Food Services","1651 SHEPPARD AVE W","43.74262","-79.49628"
"9013681","SEATON HOUSE HOSTEL","Boarding / Lodging Home - Kitchen","339 GEORGE ST","43.65996","-79.37427"
"9013682","SEATON SUPERMARKET","Food Store (Convenience/Variety)","220 GERRARD ST E","43.66155","-79.37072"
"9392603","SEATOWN WEST INDIAN RESTAURANT AND BAR","Restaurant","2372 EGLINTON AVE E","43.73204","-79.27102"
"10505980","SEAWITCH FISH AND CHIPS","Restaurant","636 ST CLAIR AVE W","43.68229","-79.42404"
"10575101","SEB'S CAPUCCINO","Restaurant","1928 DANFORTH AVE","43.68524","-79.31625"
"9016067","SECOND CUP","Restaurant","270 THE KINGSWAY, Unit-80","43.66271","-79.51955"
"9045209","SECOND CUP","Restaurant","4700 KEELE ST, Unit-22","43.77342","-79.50234"
"10286289","SECOND CUP","Restaurant","695 WILSON AVE","43.73213","-79.45647"
"10350587","SECOND CUP","Restaurant","333 BAY ST","43.65028","-79.38078"
"10397297","SECOND CUP","Restaurant","30 BOND ST","43.65366","-79.37768"
"10401013","SECOND CUP","Restaurant","3008A BLOOR ST W","43.64774","-79.51083"
"10404876","SECOND CUP","Restaurant","2200 YONGE ST, Sub Level 1","43.70604","-79.39855"
"10458762","SECOND CUP","Food Take Out","399 BATHURST ST","43.65371","-79.40606"
"10469441","SECOND CUP","Restaurant","415 SPADINA RD","43.68883","-79.41244"
"10478849","SECOND CUP","Restaurant","5095 YONGE ST","43.76829","-79.41228"
"10480115","SECOND CUP","Food Court Vendor","4841 YONGE ST","43.76226","-79.41083"
"10480724","SECOND CUP","Food Take Out","30 THE QUEENSWAY","43.63973","-79.45033"
"10511075","SECOND CUP","Restaurant","60 WESTON RD, UNIT-107","43.67429","-79.47061"
"10530937","SECOND CUP","Food Take Out","777 BAY ST","43.66064","-79.38538"
"10550393","SECOND CUP","Restaurant","66 HARBORD ST","43.66319","-79.40152"
"10553922","SECOND CUP","Food Take Out","100 ST GEORGE ST","43.66252","-79.39867"
"10558021","SECOND CUP","Restaurant","1881 YONGE ST","43.69773","-79.39606"
"10559821","SECOND CUP","Restaurant","1050 ISLINGTON AVE","43.63429","-79.51984"
"10563262","SECOND CUP","Food Take Out","214 COLLEGE ST","43.65894","-79.39675"
"10565506","SECOND CUP","Restaurant","179 COLLEGE ST","43.65905","-79.3942"
"10568020","SECOND CUP","Restaurant","265 WINCOTT DR","43.6795","-79.54498"
"10575087","SECOND CUP","Food Take Out","144 COLLEGE ST","43.65977","-79.39187"
"10576867","SECOND CUP","Food Take Out","119 ST GEORGE ST","43.66694","-79.39959"
"10577389","SECOND CUP","Food Take Out","750 SPADINA AVE","43.66664","-79.40379"
"10577950","SECOND CUP","Food Take Out","25 KING ST W","43.64886","-79.37929"
"10578308","SECOND CUP","Restaurant","355 DANFORTH AVE","43.67709","-79.3529"
"10580519","SECOND CUP","Food Take Out","40 KING ST W","43.64869","-79.38023"
"10580612","SECOND CUP","Restaurant","311 YORK MILLS RD","43.74727","-79.38486"
"10581507","SECOND CUP","Restaurant","340 COLLEGE ST","43.65745","-79.4034"
"10591539","SECOND CUP","Restaurant","490 LAWRENCE AVE W","43.71972","-79.43146"
"10602061","SECOND CUP","Restaurant","1567 STEELES AVE E","43.80562","-79.38437"
"10611712","SECOND CUP","Cocktail Bar / Beverage Room","1000 BAY ST, Unit-101","43.66541","-79.38791"
"10616565","SECOND CUP","Restaurant","65 FRONT ST E","43.64845","-79.37355"
"10621548","SECOND CUP","Restaurant","33 BAY ST, Unit-39B","43.64216","-79.37748"
"10623553","SECOND CUP","Cafeteria - Public Access","2075 BAYVIEW AVE, Flr-M WING","43.7215","-79.37885"
"10624875","SECOND CUP","Food Take Out","3401 DUFFERIN ST, Unit-75","43.72608","-79.45147"
"10625227","SECOND CUP","Food Take Out","105 ST GEORGE ST","43.66526","-79.39862"
"10638540","SECOND CUP","Food Take Out","600 UNIVERSITY AVE, Unit-202","43.65751","-79.3903"
"10649541","SECOND CUP","Restaurant","2340 BLOOR ST W","43.65042","-79.48096"
"10652253","SECOND CUP","Restaurant","1703 AVENUE RD","43.72783","-79.41758"
"10653977","SECOND CUP","Restaurant","2592 YONGE ST","43.71464","-79.40032"
"10659844","SECOND CUP","Restaurant","65 WELLESLEY ST E, Bldg-1","43.66548","-79.38115"
"10660028","SECOND CUP","Food Court Vendor","5150 YONGE ST, Bldg-F8","43.7689","-79.41303"
"10678924","SECOND CUP","Food Take Out","1 DUNDAS ST W","43.6562","-79.38044"
"10694060","SECOND CUP","Food Take Out","220 YONGE ST","43.65368","-79.38011"
"10699434","SECOND CUP","Restaurant","255 FRONT ST W","43.64392","-79.38764"
"10646919","SECOND CUP","Restaurant","808 YORK MILLS RD, Unit-F1","43.75364","-79.35785"
"10698876","SECOND CUP COFFEE CO","Restaurant","60 BLOOR ST W","43.67005","-79.38905"
"10585829","SECOND CUP COFFEE CO.","Restaurant","324 BLOOR ST W","43.66676","-79.40331"
"10681234","SECOND CUP COFFEE CO.","Restaurant","289 KING ST W","43.64637","-79.38992"
"10682073","SECOND CUP COFFEE CO.","Food Take Out","200 FRONT ST W","43.64461","-79.38601"
"10368071","SECOND HARVEST","Food Depot","1450 LODESTAR RD","43.76113","-79.46869"
"10601443","SECOND HARVEST FOOD BANK","Food Bank","1240 WESTON RD","43.68808","-79.49347"
"10212091","SECOND HARVEST KITCHEN","Serving Kitchen","1967 ELLESMERE RD","43.77554","-79.23511"
"10388251","SECOND STREET SCHOOL SNACK PROGRAM","Student Nutrition Site","71 SECOND ST","43.60368","-79.49977"
"10327625","SECOND STREET YMCA SCHOOL AGE PROGRAM","Child Care - Catered","71 SECOND ST","43.60368","-79.49977"
"9013740","SECORD BREAKFAST CLUB","Student Nutrition Site","91 BARRINGTON AVE","43.69178","-79.30157"
"10228353","SECORD SCHOOL AGE PROGRAM (YMCA)","Student Nutrition Site","91 BARRINGTON AVE","43.69178","-79.30157"
"9051308","SEDAGHAT RESTAURANT","Restaurant","3342 DANFORTH AVE, Unit-4","43.69398","-79.2776"
"10643379","SEE-SCAPE","Restaurant","347 KEELE ST","43.6647","-79.46392"
"10617579","SEED ALTERNATIVE SCHOOL","Student Nutrition Site","885 DUNDAS ST E","43.66261","-79.34897"
"10463402","SEEDS OF HOPE","Community Kitchen (Meal Program)","6 ST JOSEPH ST","43.6661","-79.38564"
"9423131","SEFONIA'S CATERING","Restaurant","2714 DANFORTH AVE","43.6893","-79.29836"
"10661726","SEFONIA'S CATERING","Food Caterer","7 PARNELL AVE","43.70551","-79.26575"
"9013745","SEGOVIA MEATS","Food Processing Plant","218 AUGUSTA AVE","43.65487","-79.40215"
"9406082","SEIF HALAL FOOD MARKET","Butcher Shop","2371 WESTON RD, Unit-C","43.70665","-79.53171"
"10691199","SELAM RESTAURANT AND LOUNGE","Restaurant","812 BLOOR ST W","43.66274","-79.42268"
"10659453","SELECT (SHELL)","Food Store (Convenience/Variety)","135 REXDALE BLVD","43.71109","-79.56704"
"9045993","SELECT BAKERY PATISSERIE","Bakery","405 DONLANDS AVE","43.69413","-79.34253"
"10671042","SELECT FINE FOODS","Food Store (Convenience/Variety)","323 RICHMOND ST E, Unit-3","43.65338","-79.36909"
"10641651","SELECT SANDWICH","Restaurant","5775 YONGE ST, Bldg-0","43.78332","-79.41605"
"10676162","SELECT SANDWICH","Restaurant","235 YORKLAND BLVD","43.772","-79.33751"
"9013772","SELWYN COMMUNITY CHILD CARE CENTRE","Child Care - Catered","1 SELWYN AVE","43.70845","-79.30633"
"10693876","SEMPRE","Restaurant","3038 BLOOR ST W","43.64738","-79.51255"
"10324176","SENATOR O'CONNOR COLLEGE CAFETERIA","Secondary School Food Services","60 ROWENA DR","43.75083","-79.31737"
"9013777","SENATOR RESTAURANT","Restaurant","249 VICTORIA ST, Unit-1","43.65575","-79.37901"
"9013779","SENECA @ YORK MAIN CAFETERIA","College / University Food Services","70 THE POND RD, Unit-23","43.77128","-79.49886"
"10268207","SENECA COLLEGE LAB SCHOOL","Child Care - Catered","1750 FINCH AVE E","43.79579","-79.34899"
"9013781","SENECA COLLEGE MAIN CAFE - PHASE III","College / University Food Services","1750 FINCH AVE E","43.79579","-79.34899"
"9013784","SENECA HILL CENTRE FOR EARLY LEARNING","Child Care - Catered","350 SENECA HILL DR","43.79078","-79.35613"
"10554371","SENECA HILL PRIVATE SCHOOL","Cafeteria - Private Access","33 OVERLAND DR","43.73208","-79.34746"
"10634400","SENECA PUB","Restaurant","3030 DON MILLS RD E, Bsmt-20","43.78608","-79.35182"
"9013789","SENIOR'S HEALTH CENTRE","Institutional Food Services","2 BUCHAN CRT, Flr-1-4","43.77307","-79.35945"
"10587771","SENITE CONVENIENCE","Food Store (Convenience/Variety)","1930 DAVENPORT RD","43.67052","-79.45571"
"10501300","SENLAC CONVENIENCE","Food Store (Convenience/Variety)","235 SENLAC RD","43.76967","-79.42702"
"10696864","SENYORITA FILIPINO STREETFOODS","Restaurant","748 WILSON AVE","43.73146","-79.46436"
"10400787","SEOR AK SAN KOREAN RESTAURANT","Restaurant","357 SPADINA AVE","43.65507","-79.39864"
"10575836","SEOUL FOOD","Food Take Out","606 SHERBOURNE ST","43.67207","-79.37701"
"10204974","SEOUL HOUSE","Restaurant","3220 DUFFERIN ST, Unit-1a","43.71838","-79.45584"
"10613602","SEOUL JIMJILBANG","Restaurant","376 MAGNETIC DR, Unit-376-382","43.78286","-79.47457"
"10387069","SEOUL MEAT CENTRE","Butcher Shop","9 DREWRY AVE","43.78668","-79.41845"
"10651607","SEOUL SHAKERS","Restaurant","1241 BLOOR ST W","43.65859","-79.44113"
"10589064","SEOULICIOUS","Restaurant","590 YONGE ST","43.66536","-79.38506"
"10571506","SEPHA FOODS","Food Caterer","363 CANARCTIC DR","43.77632","-79.48785"
"10422768","SERANO BAKERY","Bakery","830 PAPE AVE","43.68282","-79.34677"
"9013803","SERANO FOOD MARKET","Bakery","830 PAPE AVE, Unit-5","43.68282","-79.34677"
"10365728","SERAPHIA INSPIRED CUISINE","Food Take Out","2979 KINGSTON RD","43.72502","-79.23082"
"10451756","SERVICE BAR #1","Cocktail Bar / Beverage Room","555 REXDALE BLVD","43.70901","-79.60564"
"10519438","SERVICE CENTRE CAFE","Restaurant","1083 LESLIE ST","43.71908","-79.34803"
"10468307","SERVICIOS INTERPACK","Food Store (Convenience/Variety)","599 BLOOR ST W","43.66474","-79.413"
"9013813","SESAME PASTRY & DELI","Bakery","2783 LAKE SHORE BLVD W","43.60176","-79.49975"
"10461331","SETTE CUCINA","Food Caterer","2700 DUFFERIN ST","43.70171","-79.45399"
"9013816","SETTEBELLO PIZZERIA","Restaurant","2091 WESTON RD","43.70231","-79.52294"
"10686149","SEVEN FLAVOURS","Food Take Out","201 MARKHAM RD, Unit-2","43.74369","-79.21886"
"10460465","SEVEN LIVES","Food Take Out","69 KENSINGTON AVE","43.65442","-79.40056"
"9013831","SEVEN OAKS HOME FOR THE AGED","Nursing Home / Home for the Aged","9 NEILSON RD","43.78165","-79.20358"
"10618340","SEVEN SISTER FOODMART","Supermarket","2863 LAKE SHORE BLVD W","43.60124","-79.50262"
"10594184","SEVEN YUMMY GARDEN","Restaurant","3875 DON MILLS RD","43.80776","-79.35719"
"10393176","SEVENTH HEAVEN","Food Caterer","333 EVANS AVE","43.61625","-79.52039"
"10388252","SEVENTH STREET JUNIOR SCHOOL SNACK PROGRAM","Student Nutrition Site","101 SEVENTH ST","43.59972","-79.50399"
"10277602","SHAAREI SHOMAYIM CONGREGATION","Serving Kitchen","470 GLENCAIRN AVE, Flr-1","43.71311","-79.427"
"10513401","SHAAREI SHOMAYIM CONGREGATION","Food Caterer","470 GLENCAIRN AVE, Flr-2nd","43.71311","-79.427"
"10652903","SHAAWNONG ABORIGINAL HEAD START","Child Care - Catered","935 DUNDAS ST E, FLR-2","43.66209","-79.34869"
"10583211","SHABESTAN CAFE","Restaurant","6123 YONGE ST","43.7919","-79.41851"
"10527172","SHADI SHAWARMA","Food Take Out","2209 BLOOR ST W","43.65103","-79.47579"
"10682236","SHADI SHAWARMA","Food Take Out","167 RONCESVALLES AVE","43.64425","-79.44811"
"9013850","SHAH TRADING CO.","Food Processing Plant","2450 LAWRENCE AVE E, Unit-16","43.75239","-79.27003"
"10579201","SHAHEEN TIKKA KABAB HOUSE","Restaurant","747 DON MILLS RD","43.71355","-79.3356"
"10362614","SHAHI RASOI","Food Court Vendor","45 OVERLEA BLVD, Unit-168","43.70555","-79.34626"
"10561647","SHAHI THE ROYAL ROTI","Restaurant","2 ROMAR CRES","43.70659","-79.44257"
"10278948","SHAKEY'S ORIGINAL BAR & GRILL","Restaurant","2255 BLOOR ST W","43.65066","-79.47763"
"10698922","SHALOM ETHIOPIAN RESTAURANT","Restaurant","587 PARLIAMENT ST","43.66745","-79.36925"
"10697457","SHAM NIGHTS","Restaurant","1011 DUFFERIN ST","43.65988","-79.43533"
"10663218","SHAMROCK BOWL & RESTO BAR","Restaurant","280 COXWELL AVE","43.67329","-79.31983"
"9013860","SHAMROCK BURGERS","Restaurant","6109 KINGSTON RD","43.78373","-79.16895"
"10645308","SHAMYAT MIDDLE EAST CUISINE","Food Caterer","557 DIXON RD","43.69006","-79.57165"
"10370340","SHANGHAI 360","Food Court Vendor","300 BOROUGH DR, Unit-FC20","43.77629","-79.25802"
"10438627","SHANGHAI 360","Food Court Vendor","3401 DUFFERIN ST, Unit-FC13","43.72608","-79.45147"
"10511771","SHANGHAI 360","Food Court Vendor","88 QUEENS QUAY W","43.64085","-79.37871"
"10545442","SHANGHAI 360","Food Court Vendor","120 ADELAIDE ST W","43.64903","-79.3838"
"10576720","SHANGHAI 360","Food Take Out","900 DUFFERIN ST","43.65602","-79.43523"
"10612418","SHANGHAI 360","Food Court Vendor","1800 SHEPPARD AVE E","43.77775","-79.3445"
"10656436","SHANGHAI 360","Food Court Vendor","65 FRONT ST W","43.64528","-79.38049"
"10341107","SHANGHAI DIM SUM","Food Take Out","25 GLEN WATFORD DR, Unit-7","43.78732","-79.27517"
"10489274","SHANGHAI DIM SUM","Restaurant","4401 SHEPPARD AVE E","43.78699","-79.26951"
"10635423","SHANGHAI SHIKUMEN FINE CUISINE","Restaurant","530 DUNDAS ST W","43.65288","-79.39897"
"10441473","SHANGRI-LA (BANQUET KITCHEN)","Banquet Facility","188 UNIVERSITY AVE, Flr-3","43.64929","-79.38583"
"10441474","SHANGRI-LA HOTEL (PASTRY KITCHEN)","Bakery","188 UNIVERSITY AVE, Flr-3","43.64929","-79.38583"
"10441470","SHANGRI-LA HOTEL (STAFF CAFETERIA)","Cafeteria - Private Access","188 UNIVERSITY AVE","43.64929","-79.38583"
"10441472","SHANGRI-LA HOTEL - PREP KITCHEN","Commissary","188 UNIVERSITY AVE, Bsmt-P1","43.64929","-79.38583"
"10440792","SHANGRI-LA HOTEL/BOSK (MAIN KITCHEN)","Restaurant","188 UNIVERSITY AVE, Flr-1","43.64929","-79.38583"
"10487214","SHANGRILA","Restaurant","1600 QUEEN ST W","43.63965","-79.4415"
"10627763","SHARE AND LEARN","Community Kitchen (Meal Program)","333 SHERBOURNE ST, Bldg-2nd FL","43.66243","-79.37229"
"10526485","SHARETEA","Restaurant","88 DUNDAS ST E","43.65656","-79.37797"
"10545637","SHARETEA","Food Take Out","3272 MIDLAND AVE","43.80493","-79.29029"
"10552970","SHARETEA","Restaurant","635 BLOOR ST W","43.66428","-79.41455"
"10575883","SHARETEA","Restaurant","89 QUEENS QUAY W","43.64013","-79.37965"
"10576586","SHARETEA","Food Take Out","101 ESTHER SHINER BLVD, Unit-4","43.76828","-79.37038"
"10370303","SHARIF A-708","Hot Dog Cart","135 ST GEORGE ST","43.66757","-79.39984"
"10476952","SHARK CLUB SPORTS BAR & GRILL","Restaurant","10 DUNDAS ST E","43.65669","-79.38069"
"10287754","SHARONS VARIETY","Food Store (Convenience/Variety)","1366 KINGSTON RD","43.6862","-79.27354"
"9013883","SHASHA BREAD CO.","Bakery","10 PLASTICS AVE","43.62389","-79.51017"
"10297405","SHASHA BREAD CO.","Bakery","20 PLASTICS AVE","43.62314","-79.50954"
"10297402","SHASHA RETAIL OUTLET","Food Store (Convenience/Variety)","20 PLASTICS AVE","43.62314","-79.50954"
"10552629","SHATER ABBAS EXPRESS RESTAURANT","Restaurant","804 SHEPPARD AVE E","43.76988","-79.37445"
"10662805","SHATTER ABBAS","Restaurant","218 QUEENS QUAY W","43.63971","-79.3825"
"10649675","SHATTER ABBAS RESTAURANT","Food Court Vendor","6464 YONGE ST, Bldg-115","43.79555","-79.42008"
"10519025","SHAUGHNESSY BOULEVARD CHILDREN'S CENTRE","Child Care - Catered","30 SHAUGHNESSY BLVD","43.77039","-79.35169"
"10524730","SHAW CORP. INC.","Cafeteria - Private Access","25 BETHRIDGE RD","43.70777","-79.57042"
"10589044","SHAWARMA BOY INC.","Restaurant","721 PAPE AVE","43.67933","-79.34486"
"10687717","SHAWARMA BOYS","Restaurant","523 ANNETTE ST","43.65993","-79.47977"
"10680807","SHAWARMA BROS","Food Take Out","3192 EGLINTON AVE E","43.74333","-79.21958"
"10202748","SHAWARMA EMPIRE","Restaurant","1823 LAWRENCE AVE E","43.74323","-79.30351"
"10566765","SHAWARMA FRENZY","Restaurant","1011 PAPE AVE","43.68807","-79.34802"
"10676175","SHAWARMA GRILL","Restaurant","688 COLLEGE ST","43.65545","-79.41762"
"10695882","SHAWARMA GRILL","Restaurant","40 CARL HALL RD, UNIT - E7","43.74838","-79.47911"
"10671804","SHAWARMA GRILL XPRESS","Restaurant","812 THE QUEENSWAY","43.62541","-79.5081"
"10479506","SHAWARMA HOUSE","Food Take Out","222 THE ESPLANADE","43.64944","-79.36544"
"10655556","SHAWARMA INSTANBUL","Restaurant","2121 JANE ST","43.71936","-79.50795"
"10398340","SHAWARMA MAX","Restaurant","5171 YONGE ST","43.76994","-79.41278"
"10699526","SHAWARMA PLUS","Restaurant","6373 YONGE ST","43.79749","-79.41949"
"10500332","SHAWARMA Q","Food Take Out","55 ST CLAIR AVE W","43.6885","-79.39159"
"10659420","SHAWARMA QUEENZ","Food Take Out","305 PORT UNION RD, Unit-2","43.7901","-79.14045"
"10678568","SHAWARMA REVOLUTION","Food Take Out","372 YONGE ST","43.65873","-79.38218"
"10688520","SHAWARMA ROYAL","Food Take Out","967 ALBION RD","43.73601","-79.56332"
"10437407","SHAWARMA'S KING","Restaurant","60 QUEEN ST E","43.65335","-79.37564"
"10484461","SHAWARMA'S KING","Food Take Out","214 KING ST W","43.64743","-79.38677"
"10192723","SHEFIELD & SONS TOBACCONIST","Food Store (Convenience/Variety)","5095 YONGE ST","43.76829","-79.41228"
"10411748","SHEFIELD EXPRESS","Food Take Out","1800 SHEPPARD AVE E, Unit-1045","43.77775","-79.3445"
"10584927","SHEFIELD EXPRESS","Food Court Vendor","900 DUFFERIN ST","43.65602","-79.43523"
"10332094","SHEHERZADE PERSIAN GRILL AND DIZI","Restaurant","422 COLLEGE ST","43.65674","-79.40697"
"10403979","SHEHIRIAN BULGOR INC","Food Processing Plant","375 MIDWEST RD","43.76143","-79.27085"
"10700247","SHEIK HALAL FARMS","Food Depot","125 BELFIELD RD","43.70187","-79.57451"
"10349202","SHELL","Food Store (Convenience/Variety)","677 BURNHAMTHORPE RD","43.64284","-79.57666"
"10359628","SHELL","Food Store (Convenience/Variety)","2650 BRIMLEY RD","43.80597","-79.27802"
"10367107","SHELL","Food Store (Convenience/Variety)","3381 KENNEDY RD","43.81815","-79.304"
"10370849","SHELL","Food Store (Convenience/Variety)","730 SHEPPARD AVE E","43.76974","-79.37635"
"10387258","SHELL","Food Store (Convenience/Variety)","908 SHEPPARD AVE W","43.75211","-79.45773"
"10387637","SHELL","Food Store (Convenience/Variety)","4926 BATHURST ST","43.77336","-79.44339"
"10388615","SHELL","Food Store (Convenience/Variety)","909 WILSON AVE","43.73018","-79.46767"
"10408718","SHELL","Food Store (Convenience/Variety)","2562 WESTON RD","43.7102","-79.5351"
"10417982","SHELL","Food Store (Convenience/Variety)","1670 MCCOWAN RD","43.78703","-79.25759"
"10424773","SHELL","Food Store (Convenience/Variety)","1610 KEELE ST","43.68234","-79.4721"
"10444250","SHELL","Food Store (Convenience/Variety)","1974 AVENUE RD","43.73472","-79.4202"
"10453196","SHELL","Food Store (Convenience/Variety)","608 WILSON AVE","43.73266","-79.45838"
"10453974","SHELL","Food Store (Convenience/Variety)","2291 KEELE ST","43.70362","-79.47658"
"10501260","SHELL","Food Store (Convenience/Variety)","3070 DUFFERIN ST","43.71438","-79.45539"
"10501597","SHELL","Food Take Out","4021 YONGE ST","43.744","-79.40632"
"10501599","SHELL","Food Store (Convenience/Variety)","548 RICHMOND ST E","43.65478","-79.36306"
"10503119","SHELL","Food Store (Convenience/Variety)","3075 BATHURST ST","43.71969","-79.42948"
"10503127","SHELL","Food Store (Convenience/Variety)","2831 BAYVIEW AVE","43.76628","-79.38735"
"10516982","SHELL","Food Store (Convenience/Variety)","1077 YONGE ST","43.67946","-79.39018"
"10521567","SHELL","Food Store (Convenience/Variety)","1765 ALBION RD","43.74379","-79.60815"
